AÑO,MES,CODIGO_SECTOR_N1,PROVINCIA,CANTON,VENTAS_NETAS_TARIFA_GRAVADA,VENTAS_NETAS_TARIFA_0,VENTAS_NETAS_TARIFA_VARIABLE,VENTAS_NETAS_TARIFA_5,EXPORTACIONES,COMPRAS_NETAS_TARIFA_GRAVADA,COMPRAS_NETAS_TARIFA_0,IMPORTACIONES,COMPRAS_RISE,TOTAL_VENTAS,TOTAL_COMPRAS
2025,3,A,CAÑAR,DELEG,"4392,15","2220,75",0,0,"4654,63","2834,56","15282,41",0,13916,"11267,53","32032,97"
2025,3,W,GUAYAS,GUAYAQUIL,"90515,23","2221,36",0,0,"989,14","58700,68","10978,03","3239,36","123,18","93725,73","73041,25"
2025,3,W,MANABI,MANTA,"4499,99","2222,22",0,0,0,"2248,11","647,85",0,2300,"6722,21","5195,96"
2025,3,N,MANABI,PICHINCHA,550,"2235,9",0,0,0,"4595,28",855,0,0,"2785,9","5450,28"
2025,3,E,AZUAY,SAN FERNANDO,0,"2243,57",0,0,0,"270,68","183,32",0,256,"2243,57",710
2025,3,P,CHIMBORAZO,GUAMOTE,"934,48","2257,01",0,0,0,"623,96","1032,06",0,"1160,28","3191,49","2816,3"
2025,3,L,MANABI,BOLIVAR,"19461,11","2270,88",0,0,0,"8179,95","2030,17",0,0,"21731,99","10210,12"
2025,3,I,PASTAZA,SANTA CLARA,"9019,41",2275,0,0,0,"3941,98","462,62",0,0,"11294,41","4404,6"
2025,3,H,MANABI,JAMA,"12603,02","2285,26",0,0,0,"6090,43","754,5",0,0,"14888,28","6844,93"
2025,3,K,ORELLANA,LA JOYA DE LOS SACHAS,0,"2299,54",0,0,0,"13,13",0,0,"311,02","2299,54","324,15"
2025,3,X,LOS RIOS,BABAHOYO,3,"2301,47",0,0,0,"586,76","135,57",0,0,"2304,47","722,33"
2025,3,E,MANABI,EL CARMEN,0,"2312,4",0,0,0,"132,26","188,89",0,0,"2312,4","321,15"
2025,3,J,AZUAY,CAMILO PONCE ENRIQUEZ,"10831,25","2323,52",0,0,0,"14709,17","1442,16",0,0,"13154,77","16151,33"
2025,3,N,MANABI,ROCAFUERTE,"24232,09","2326,51",0,0,0,"11709,07","7627,61",0,0,"26558,6","19336,68"
2025,3,J,MORONA SANTIAGO,MORONA,"106387,54",2332,0,0,0,"130364,01","4294,17",0,"12670,5","108719,54","147328,68"
2025,3,N,LOJA,PALTAS,"71555,87","2343,15",0,0,0,"18217,05","698,65",0,"212,5","73899,02","19128,2"
2025,3,O,MANABI,PUERTO LOPEZ,"8274,77",2352,"4325,22",0,0,"237649,56","1226,98",0,0,"10626,77","238876,54"
2025,3,H,AZUAY,SAN FERNANDO,"7333,3","2353,1",0,0,0,"6353,83","512,35",0,0,"9686,4","6866,18"
2025,3,C,AZUAY,GIRON,"951,85","2354,55",0,0,0,"15817,44","4473,35",0,0,"3306,4","20290,79"
2025,3,J,EL ORO,PASAJE,"155938,21",2360,0,0,0,"127396,45","3652,82",0,"1839,8","158298,21","132889,07"
2025,3,P,SUCUMBIOS,CASCALES,"283,65","2361,5",0,0,0,"2762,5","3983,07",0,"1126,7","2645,15","7872,27"
2025,3,O,ZAMORA CHINCHIPE,PAQUISHA,"1628,44","2363,64",0,0,0,"39862,03","4175,26",0,"886,99","3992,08","44924,28"
2025,3,B,LOJA,CATAMAYO,"27889,08",2364,0,"27688,2",0,"29966,26","2081,81",0,0,"30253,08","32048,07"
2025,3,T,COTOPAXI,LATACUNGA,"4543,59",2390,0,0,0,"3011,84","1212,92",0,0,"6933,59","4224,76"
2025,3,N,MANABI,FLAVIO ALFARO,"40142,33",2401,0,0,0,"2201,55","809,78",0,25,"42543,33","3036,33"
2025,3,R,ESMERALDAS,ATACAMES,"3154,01","2420,02",0,0,0,"3492,69","1792,68",0,0,"5574,03","5285,37"
2025,3,F,LOS RIOS,MOCACHE,"3527,9","2421,81",0,0,0,"9720,46",137,0,0,"5949,71","9857,46"
2025,3,B,TUNGURAHUA,SAN PEDRO DE PELILEO,"3538,1","2441,71",0,0,0,"9736,2",30,0,0,"5979,81","9766,2"
2025,3,K,LOS RIOS,BABA,0,2450,0,0,0,"1282,96","25,46",0,0,2450,"1308,42"
2025,3,A,PASTAZA,MERA,"10467,26","2454,23",0,0,0,"7658,86",0,0,0,"12921,49","7658,86"
2025,3,J,TUNGURAHUA,MOCHA,"10046,77","2462,85",0,0,0,"10069,77","4129,99",0,0,"12509,62","14199,76"
2025,3,J,MANABI,MONTECRISTI,"70782,8",2490,0,0,0,"57894,73","1418,54",0,0,"73272,8","59313,27"
2025,3,R,GUAYAS,BALAO,"2330,17","2490,15",0,0,0,"2415,32","668,31",0,0,"4820,32","3083,63"
2025,3,E,EL ORO,PORTOVELO,0,2492,0,0,0,"1080,58","708,24",0,303,2492,"2091,82"
2025,3,F,PICHINCHA,PEDRO VICENTE MALDONADO,"68871,63","2498,04",0,0,0,"33258,73","4115,3",0,"300,3","71369,67","37674,33"
2025,3,F,EL ORO,PORTOVELO,"208297,65",2517,0,0,0,"42737,17","591590,13",0,"38160,79","210814,65","672488,09"
2025,3,R,COTOPAXI,PANGUA,"24285,01","2522,4",0,0,0,"9158,79","2816,57",0,0,"26807,41","11975,36"
2025,3,N,LOJA,CALVAS,"9447,86","2527,32",0,"152,38",0,"5289,78","237,85",0,66,"11975,18","5593,63"
2025,3,S,MANABI,OLMEDO,"2262,25",2547,0,0,0,"736,09","1906,47",0,150,"4809,25","2792,56"
2025,3,N,ORELLANA,AGUARICO,"8736,59","2549,3",0,0,0,"19372,15","3998,55",0,0,"11285,89","23370,7"
2025,3,R,LOJA,SARAGURO,"4530,4","2551,17",0,0,"1124,95","1506,77","341,39",0,200,"8206,52","2048,16"
2025,3,I,CARCHI,MONTUFAR,"23059,13","2551,82",0,0,0,"20826,52","10838,85",0,55,"25610,95","31720,37"
2025,3,S,LOJA,CHAGUARPAMBA,"8737,67","2552,2",0,0,0,"686,79","68,33",0,0,"11289,87","755,12"
2025,3,S,CHIMBORAZO,PALLATANGA,"280355,25","2552,7",0,0,0,"246403,47","2974,35",0,"75,1","282907,95","249452,92"
2025,3,F,GUAYAS,LOMAS DE SARGENTILLO,"5450,02",2560,0,0,0,"8799,8","2384,84",0,0,"8010,02","11184,64"
2025,3,M,PASTAZA,SANTA CLARA,"12318,65","2580,01",0,"257,14",0,"12261,52","3549,38",0,0,"14898,66","15810,9"
2025,3,J,MANABI,PEDERNALES,"53002,5","2600,5",0,0,1560,"65130,31","2750,97",0,0,57163,"67881,28"
2025,3,J,CAÑAR,CAÑAR,"83694,56",2608,0,0,0,"57446,3","914,55",0,0,"86302,56","58360,85"
2025,3,N,GUAYAS,ALFREDO BAQUERIZO MORENO,"15452,06","2627,78",0,0,0,"62381,71","878,31",0,0,"18079,84","63260,02"
2025,3,M,CHIMBORAZO,GUAMOTE,"161608,39","2628,93",0,"817,2",0,"84013,4","24665,2",0,"2168,5","164237,32","110847,1"
2025,3,I,MORONA SANTIAGO,LIMON - INDANZA,"29220,45","2646,71",0,0,0,"18217,17","4197,49",0,0,"31867,16","22414,66"
2025,3,Q,LOJA,ZAPOTILLO,"15853,19","2672,68",0,0,0,"20455,13","1611,93",0,0,"18525,87","22067,06"
2025,3,P,LOS RIOS,PALENQUE,250,2677,0,0,0,"874,99","1101,7",0,0,2927,"1976,69"
2025,3,M,CHIMBORAZO,PENIPE,"311088,03","2693,31",0,3,4030,"301288,78","4614,3",0,"10286,55","317811,34","316189,63"
2025,3,P,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,"4761,05","2696,27",0,0,0,"1763,66","601,74",0,0,"7457,32","2365,4"
2025,3,A,LOJA,CELICA,"22893,05","2703,32",0,0,0,"9198,66","6585,55",0,0,"25596,37","15784,21"
2025,3,B,GUAYAS,EL TRIUNFO,361,"2745,5",0,0,0,"2205,18","62,35",0,0,"3106,5","2267,53"
2025,3,S,BOLIVAR,CHIMBO,"8012,33","2749,93",0,0,0,"6633,19","5930,3",0,70,"10762,26","12633,49"
2025,3,D,MANABI,MANTA,"453966,38","2776,1",0,0,0,"28334,4","431,77",0,0,"456742,48","28766,17"
2025,3,L,ZAMORA CHINCHIPE,CHINCHIPE,"5092,77",2790,0,0,0,"1144,45",354,0,0,"7882,77","1498,45"
2025,3,J,GUAYAS,COLIMES,"23354,91",2800,0,0,0,"21587,46","335,65",0,0,"26154,91","21923,11"
2025,3,Q,BOLIVAR,CHIMBO,"917,39",2800,0,0,0,"466,4","139,5",0,0,"3717,39","605,9"
2025,3,F,LOJA,CALVAS,"256056,49","2815,21",0,0,0,"116787,43","3123,69",0,140,"258871,7","120051,12"
2025,3,J,PASTAZA,PASTAZA,"132539,95","2830,8",0,0,0,"71440,85","9219,4",0,"94,5","135370,75","80754,75"
2025,3,L,ORELLANA,AGUARICO,"278,95","2838,7",0,0,0,"1294,63","1121,68",0,0,"3117,65","2416,31"
2025,3,E,EL ORO,ATAHUALPA,0,"2839,68",0,0,0,"691,25","218,52",0,0,"2839,68","909,77"
2025,3,L,CAÑAR,CAÑAR,"57886,01","2842,69",0,0,0,"18827,57","1606,59",0,"44,35","60728,7","20478,51"
2025,3,O,SUCUMBIOS,CUYABENO,53,"2846,72",0,0,0,"507726,04","33670,55",0,0,"2899,72","541396,59"
2025,3,L,GUAYAS,SANTA LUCIA,"23267,78","2848,2",0,0,0,"57668,3","20793,5",0,"81,08","26115,98","78542,88"
2025,3,F,EL ORO,ZARUMA,"17487,31",2890,0,0,0,"91651,74","1071,09",4230,0,"20377,31","96952,83"
2025,3,B,AZUAY,PUCARA,"0,01","2891,45",0,0,0,"54406,49","14260,02",0,0,"2891,46","68666,51"
2025,3,R,EL ORO,PORTOVELO,850,"2891,45",0,0,0,"1185,45","108,01",0,0,"3741,45","1293,46"
2025,3,A,MORONA SANTIAGO,GUALAQUIZA,"2238,96","2910,66",0,0,0,"11877,07","4978,84",10,0,"5149,62","16865,91"
2025,3,J,LOS RIOS,MOCACHE,"21958,44","2919,33",0,0,0,"21449,05","268,98",0,0,"24877,77","21718,03"
2025,3,H,MORONA SANTIAGO,TIWINTZA,0,2920,0,0,0,"3399,05","466,11",0,0,2920,"3865,16"
2025,3,E,ZAMORA CHINCHIPE,YANTZAZA,"44861,59","2938,75",0,0,0,"24257,61","19274,8",0,0,"47800,34","43532,41"
2025,3,M,CAÑAR,SUSCAL,"11891,93",2960,0,0,0,"6592,13","135587,38","277,43",0,"14851,93","142456,94"
2025,3,J,AZUAY,PAUTE,"1194475,19","2976,18",0,0,0,"425134,37","13714,28","22285,13","2410,37","1197451,37","463544,15"
2025,3,E,AZUAY,NABON,0,"2976,72",0,0,0,"1864,64","677,34",0,385,"2976,72","2926,98"
2025,3,R,GUAYAS,NOBOL,"500,01",2980,0,0,0,230,0,0,0,"3480,01",230
2025,3,N,MORONA SANTIAGO,SANTIAGO,"64094,47","2997,5",0,0,0,"34451,79","3161,54",0,"5712,25","67091,97","43325,58"
2025,3,Q,LOS RIOS,QUINSALOMA,"8552,98",3003,0,0,0,"4870,48",338,0,"528,75","11555,98","5737,23"
2025,3,F,ESMERALDAS,RIO VERDE,"950,02","3006,27",0,0,0,1110,"2135,92",0,0,"3956,29","3245,92"
2025,3,T,MANABI,TOSAGUA,"785,59",3024,0,0,0,940,416,0,0,"3809,59",1356
2025,3,P,ZAMORA CHINCHIPE,YANTZAZA,"2028,4",3027,0,0,0,"1080,46","1988,07",0,"2474,5","5055,4","5543,03"
2025,3,E,EL ORO,BALSAS,0,"3027,36",0,0,0,"888,57","73,9",0,"324,5","3027,36","1286,97"
2025,3,R,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,"4315,16",3029,0,0,0,"11881,55","931,53",0,200,"7344,16","13013,08"
2025,3,S,CHIMBORAZO,CHAMBO,"3950,12","3032,53",0,0,0,3029,"975,32",0,"499,75","6982,65","4504,07"
2025,3,V,GUAYAS,DURAN,"41936,01","3035,39",0,0,0,"3641,75","3669,74",0,0,"44971,4","7311,49"
2025,3,D,EL ORO,HUAQUILLAS,"2608,7","3040,3",0,0,0,"20951,75",7,0,"917,5",5649,"21876,25"
2025,3,F,EL ORO,ATAHUALPA,"100972,71",3050,0,0,0,"6347,24","437,23",0,0,"104022,71","6784,47"
2025,3,F,COTOPAXI,PANGUA,"6303,35","3089,8",0,0,0,"31768,95","8418,3",0,0,"9393,15","40187,25"
2025,3,B,GUAYAS,ISIDRO AYORA,0,"3090,45",0,0,9600,"639,01",0,0,4700,"12690,45","5339,01"
2025,3,I,CAÑAR,BIBLIAN,"10057,5","3103,25",0,0,0,"7512,95","4930,59",0,0,"13160,75","12443,54"
2025,3,I,MORONA SANTIAGO,TAISHA,"94746,56","3103,5",0,0,0,"70920,96","2409,95","14021,08",0,"97850,06","87351,99"
2025,3,H,LOJA,ZAPOTILLO,"400,03","3106,01",0,0,0,"2931,62","257,68",0,235,"3506,04","3424,3"
2025,3,F,CARCHI,SAN PEDRO DE HUACA,"0,1",3123,0,0,0,"2055,6",0,0,0,"3123,1","2055,6"
2025,3,N,EL ORO,EL GUABO,"429353,83","3125,23",0,0,0,"326715,92","4369,04",0,"1858,57","432479,06","332943,53"
2025,3,E,EL ORO,EL GUABO,0,"3129,2",0,0,0,"5180,94","2761,13","275,8",4056,"3129,2","12273,87"
2025,3,L,COTOPAXI,PUJILI,"43035,26",3134,0,0,0,"15085,3","3666,99",0,"56,5","46169,26","18808,79"
2025,3,J,GUAYAS,SAN JACINTO DE YAGUACHI,"4496,59","3141,37",0,0,0,"6291,51",0,0,0,"7637,96","6291,51"
2025,3,M,CHIMBORAZO,COLTA,"157508,31","3143,1",0,0,0,"63742,68","37983,34",0,0,"160651,41","101726,02"
2025,3,Q,MANABI,JUNIN,"526,99","3165,01",0,0,0,"3318,63","7438,29",0,0,3692,"10756,92"
2025,3,T,GUAYAS,NARANJITO,0,"3171,45",0,0,0,"2654,29",0,0,0,"3171,45","2654,29"
2025,3,E,LOJA,SARAGURO,0,"3174,66",0,0,0,"1397,1","83,27",0,"129,25","3174,66","1609,62"
2025,3,N,PICHINCHA,PUERTO QUITO,"16083,13","3193,77",0,0,0,"18207,21","1194,05",0,0,"19276,9","19401,26"
2025,3,B,SUCUMBIOS,SHUSHUFINDI,"14600,2","3194,86",0,0,1273000,"484514,12","54472,16",0,0,"1290795,06","547926,28"
2025,3,L,GUAYAS,NOBOL,"8328,61",3215,0,0,0,"7218,37","5116,64",0,0,"11543,61","12335,01"
2025,3,S,ESMERALDAS,ELOY ALFARO,"202019,78","3229,55",0,0,0,"170032,6","17586,46",0,0,"205249,33","187619,06"
2025,3,P,CAÑAR,DELEG,0,3234,0,0,0,0,0,0,0,3234,0
2025,3,L,ESMERALDAS,SAN LORENZO,"16098,33","3239,06",0,0,0,"19830,49","1566,87",0,0,"19337,39","21397,36"
2025,3,J,AZUAY,SIGSIG,"86260,77",3247,0,0,0,"105488,16","1222,97",0,85,"89507,77","106796,13"
2025,3,E,GUAYAS,SALITRE,"228,01","3247,42",0,0,0,"2072,46","7165,49",0,0,"3475,43","9237,95"
2025,3,F,AZUAY,PAUTE,"153414,24",3250,0,"29160,6",0,"70056,3","12617,37",0,"6136,9","156664,24","88810,57"
2025,3,I,CHIMBORAZO,COLTA,"13560,54","3251,35",0,0,0,"12909,12","4039,22",0,0,"16811,89","16948,34"
2025,3,I,LOS RIOS,MONTALVO,"22077,52","3262,87",0,0,0,"19049,82","6932,58",0,"759,59","25340,39","26741,99"
2025,3,P,PASTAZA,SANTA CLARA,"0,01","3263,93",0,0,0,"231,12","2868,37",0,0,"3263,94","3099,49"
2025,3,L,CARCHI,MIRA,"3892,61","3274,79",0,0,0,"11713,17","2628,41",0,0,"7167,4","14341,58"
2025,3,R,TUNGURAHUA,SANTIAGO DE PILLARO,"2977,79","3294,29",0,0,0,"3771,44","112,31",0,0,"6272,08","3883,75"
2025,3,C,PASTAZA,ARAJUNO,"8602,85","3295,17",0,0,0,"15246,13","4276,82",0,5117,"11898,02","24639,95"
2025,3,Q,CAÑAR,EL TAMBO,0,"3309,68",0,0,0,"8222,49","8342,86",0,0,"3309,68","16565,35"
2025,3,Q,PASTAZA,ARAJUNO,0,3310,0,0,0,150,30,0,1000,3310,1180
2025,3,N,CARCHI,ESPEJO,"20986,68","3320,71",0,0,0,"88401,09","860,1",0,"321,86","24307,39","89583,05"
2025,3,S,GUAYAS,SALITRE,"77278,8","3333,7",0,0,0,"65068,53","9634,95",0,0,"80612,5","74703,48"
2025,3,L,CHIMBORAZO,ALAUSI,"25110,23",3335,0,0,0,"2370,87","513,95",0,0,"28445,23","2884,82"
2025,3,J,MORONA SANTIAGO,SAN JUAN BOSCO,"6490,77","3346,53",0,0,0,"15834,92","1011,07",0,0,"9837,3","16845,99"
2025,3,M,MORONA SANTIAGO,HUAMBOYA,"90951,05","3350,06",0,0,"584,17","87404,09","636,44",0,1095,"94885,28","89135,53"
2025,3,F,TUNGURAHUA,MOCHA,"37576,66","3352,31",0,0,0,"38545,12","1182,8",0,1978,"40928,97","41705,92"
2025,3,H,BOLIVAR,CHILLANES,"6847,62","3376,4",0,0,0,"21323,28","3228,55",0,0,"10224,02","24551,83"
2025,3,E,LOJA,ZAPOTILLO,0,"3376,62",0,0,0,"625,68","244,47",0,0,"3376,62","870,15"
2025,3,S,GUAYAS,PALESTINA,"15439,49","3379,47",0,0,0,"7224,46","1884,01",0,0,"18818,96","9108,47"
2025,3,T,NAPO,QUIJOS,0,"3392,29",0,0,0,0,0,0,0,"3392,29",0
2025,3,L,GUAYAS,CORONEL MARCELINO MARIDUEÑA,"8014,29","3392,7",0,0,0,"2930,55",100,0,0,"11406,99","3030,55"
2025,3,A,ZAMORA CHINCHIPE,YACUAMBI,"0,85","3416,92",0,0,0,10,"898,61",0,0,"3417,77","908,61"
2025,3,J,MANABI,SUCRE,"43721,12",3430,0,0,0,"74633,94","2960,6",0,"734,64","47151,12","78329,18"
2025,3,F,TUNGURAHUA,SANTIAGO DE PILLARO,"111818,66","3436,45",0,0,0,"158012,4","18475,18","1496,46","12563,3","115255,11","190547,34"
2025,3,Q,MANABI,SAN VICENTE,"1700,52","3446,75",0,0,0,"3274,96","78,19",0,0,"5147,27","3353,15"
2025,3,K,SUCUMBIOS,LAGO AGRIO,"3939,42",3450,0,0,0,"9101,87","1679,59",0,33,"7389,42","10814,46"
2025,3,T,CAÑAR,AZOGUES,"1643,48",3456,0,0,0,1704,0,0,0,"5099,48",1704
2025,3,K,CHIMBORAZO,ALAUSI,"465,5","3462,59",0,0,0,"32997,94","10994,45",0,"1185,2","3928,09","45177,59"
2025,3,I,MANABI,PAJAN,"11821,59","3466,89",0,0,0,"18786,14","636,24",0,0,"15288,48","19422,38"
2025,3,M,AZUAY,CHORDELEG,"149810,39","3469,96",0,0,0,"27935,72","9109,95",0,0,"153280,35","37045,67"
2025,3,F,BOLIVAR,CHILLANES,"130828,44","3476,1",0,0,0,"40344,85","125,1",0,0,"134304,54","40469,95"
2025,3,W,PICHINCHA,CAYAMBE,"2141,79","3488,66",0,0,0,"2785,3","523,3",0,0,"5630,45","3308,6"
2025,3,P,AZUAY,SIGSIG,"1277,44",3490,0,0,0,"505,06","321,1",0,0,"4767,44","826,16"
2025,3,R,GUAYAS,SANTA LUCIA,"12345,36",3490,0,0,0,"12323,33","2468,7",0,0,"15835,36","14792,03"
2025,3,E,CARCHI,ESPEJO,"32227,66","3493,45",0,0,0,"2402,94","253,48",0,0,"35721,11","2656,42"
2025,3,T,AZUAY,CUENCA,12140,3500,0,0,0,"12004,15",0,0,0,15640,"12004,15"
2025,3,E,GUAYAS,SANTA LUCIA,"120182,94","3514,5",0,0,0,"19098,61","7606,85",0,51700,"123697,44","78405,46"
2025,3,P,NAPO,EL CHACO,"9135,69",3539,0,0,0,"2000,38","1808,64",0,0,"12674,69","3809,02"
2025,3,C,SUCUMBIOS,CUYABENO,"57907,72","3551,54",0,0,0,"28129,85","1261,57",0,1630,"61459,26","31021,42"
2025,3,R,LOS RIOS,VINCES,"2778,01","3571,01",0,0,0,"2270,2",2152,0,0,"6349,02","4422,2"
2025,3,C,AZUAY,SAN FERNANDO,"5766,81","3602,21",0,0,0,"5953,83","1366,89",0,0,"9369,02","7320,72"
2025,3,P,EL ORO,PIÑAS,"14095,72","3637,3",0,0,0,"6894,22","5178,75",0,500,"17733,02","12572,97"
2025,3,F,LOS RIOS,URDANETA,"29625,32","3654,21",0,0,0,"8448,33","2598,93",0,0,"33279,53","11047,26"
2025,3,J,MANABI,OLMEDO,0,"3693,77",0,0,0,"2022,18","667,21",0,0,"3693,77","2689,39"
2025,3,W,TUNGURAHUA,AMBATO,"36570,65","3709,71",0,0,"1333,01","38235,48","5303,23","121,53",20,"41613,37","43680,24"
2025,3,S,LOJA,SARAGURO,"80983,23","3709,75",0,0,0,"29198,64","3714,1",0,"1075,09","84692,98","33987,83"
2025,3,V,LOS RIOS,VENTANAS,"966,23","3724,4",0,0,0,"2975,65","2119,2",0,0,"4690,63","5094,85"
2025,3,B,SUCUMBIOS,CASCALES,"18181,27","3726,5",0,"3492,77",0,"29628,5","2688,48",0,0,"21907,77","32316,98"
2025,3,H,LOJA,CHAGUARPAMBA,"1644,5",3734,0,0,0,"4535,32",0,0,0,"5378,5","4535,32"
2025,3,T,GUAYAS,DAULE,"921,56","3740,27",0,0,0,"3519,47","3309,13",0,"31,3","4661,83","6859,9"
2025,3,S,ZAMORA CHINCHIPE,ZAMORA,"121688,66","3749,35",0,0,0,"114167,35","11980,9",0,"4992,3","125438,01","131140,55"
2025,3,E,LOJA,GONZANAMA,"91,32","3752,95",0,0,0,"327,7","1191,42",0,"394,82","3844,27","1913,94"
2025,3,N,COTOPAXI,SALCEDO,"618930,1","3757,34",0,0,0,"68267,51","2105,01",0,"1212,25","622687,44","71584,77"
2025,3,I,CARCHI,SAN PEDRO DE HUACA,"1296,76","3760,8",0,0,0,"4074,85","1314,24",0,0,"5057,56","5389,09"
2025,3,Q,GUAYAS,CORONEL MARCELINO MARIDUEÑA,0,"3772,98",0,0,0,"164,87","1839,6",0,0,"3772,98","2004,47"
2025,3,S,CHIMBORAZO,GUAMOTE,"12017,26","3779,47",0,0,0,"17258,93","1835,89",0,"3646,9","15796,73","22741,72"
2025,3,L,PICHINCHA,SAN MIGUEL DE LOS BANCOS,"22946,1","3782,51",0,100,0,"12032,97","10316,63",0,0,"26728,61","22349,6"
2025,3,G,AZUAY,EL PAN,"33511,1","3785,75",0,"2423,34",0,"26520,08","1263,85",0,0,"37296,85","27783,93"
2025,3,R,LOS RIOS,MONTALVO,505,3806,0,0,0,"1924,97",0,0,0,4311,"1924,97"
2025,3,Q,CHIMBORAZO,GUANO,"475,32","3815,63",0,0,0,"1585,8","4739,54",0,0,"4290,95","6325,34"
2025,3,H,ZAMORA CHINCHIPE,CHINCHIPE,1090,"3836,15",0,0,0,"8454,73","1327,43",0,0,"4926,15","9782,16"
2025,3,P,GUAYAS,PALESTINA,500,"3836,54",0,0,0,"2078,44","382,63",0,0,"4336,54","2461,07"
2025,3,J,ZAMORA CHINCHIPE,YANTZAZA,"66320,13","3839,16",0,0,0,"53076,52","4080,99",0,"1409,06","70159,29","58566,57"
2025,3,J,CAÑAR,BIBLIAN,"77319,05",3840,0,0,0,"73835,58","3907,81",0,574,"81159,05","78317,39"
2025,3,L,BOLIVAR,CALUMA,"5381,71","3844,43",0,0,0,"5538,23","519,77",0,2500,"9226,14",8558
2025,3,P,LOS RIOS,MOCACHE,20,"3866,14",0,0,0,"256,69","33,02",0,0,"3886,14","289,71"
2025,3,R,MANABI,SUCRE,"14078,95","3887,01",0,0,0,"2497,1","890,94",0,0,"17965,96","3388,04"
2025,3,F,BOLIVAR,CHIMBO,"2612,18","3890,1",0,0,0,"6845,25","3506,84",0,"82,25","6502,28","10434,34"
2025,3,O,AZUAY,EL PAN,"4946,49","3892,1",0,0,0,"165419,58","16560,72",0,0,"8838,59","181980,3"
2025,3,N,PICHINCHA,PEDRO VICENTE MALDONADO,"8955,3","3903,73",0,0,0,"22529,34","4854,07",0,25770,"12859,03","53153,41"
2025,3,N,IMBABURA,ANTONIO ANTE,"131390,32","3914,7",0,0,0,"157971,52","15809,67",0,7725,"135305,02","181506,19"
2025,3,N,MANABI,JIPIJAPA,"175300,76","3938,15","45927,17",0,0,"49388,85","17375,27",0,"12142,64","179238,91","78906,76"
2025,3,P,ESMERALDAS,ELOY ALFARO,10,3950,0,0,0,"3693,43",0,0,0,3960,"3693,43"
2025,3,L,MANABI,FLAVIO ALFARO,"20181,98","3983,7",0,0,0,"4004,24","1882,17",0,0,"24165,68","5886,41"
2025,3,I,MORONA SANTIAGO,SANTIAGO,"26958,8",3992,0,0,0,"21132,35","5320,75",0,0,"30950,8","26453,1"
2025,3,F,EL ORO,SANTA ROSA,"982718,31","3994,92",0,0,0,"309317,36","59547,26",0,"38853,56","986713,23","407718,18"
2025,3,M,LOJA,QUILANGA,"11800,84","4003,96",0,0,0,"4202,17","6020,34",0,"37,5","15804,8","10260,01"
2025,3,C,LOJA,OLMEDO,665,"4036,15",0,0,0,"535,23","700,49",0,"107,76","4701,15","1343,48"
2025,3,B,PICHINCHA,PEDRO MONCAYO,"3041,27","4044,6",0,"3031,27",0,"4897,48","2875,65",0,0,"7085,87","7773,13"
2025,3,P,EL ORO,BALSAS,0,"4049,5",0,0,0,"653,77","144,87",0,0,"4049,5","798,64"
2025,3,T,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,"2602,37","4071,6",0,0,0,"2244,77","377,03",0,0,"6673,97","2621,8"
2025,3,F,GUAYAS,PEDRO CARBO,"134760,88","4076,01",0,0,0,"38001,8","8037,91",0,"185,2","138836,89","46224,91"
2025,3,J,ESMERALDAS,ELOY ALFARO,"5981,74","4079,01",0,0,0,"6263,18",697,0,0,"10060,75","6960,18"
2025,3,P,COTOPAXI,LA MANA,"4604,61","4085,24",0,0,0,"12784,15","15353,61",0,0,"8689,85","28137,76"
2025,3,M,AZUAY,OÑA,"92280,11",4100,0,0,0,"4736,18","5136,57",0,0,"96380,11","9872,75"
2025,3,R,LOS RIOS,URDANETA,89,"4100,1",0,0,0,"293,19","20,86",0,2060,"4189,1","2374,05"
2025,3,L,EL ORO,PORTOVELO,"26127,11","4111,64",0,0,0,"10014,94","3686,9",0,"337,5","30238,75","14039,34"
2025,3,F,COTOPAXI,SAQUISILI,"49036,75","4116,55",0,20,0,"181105,37","33454,37",0,"5108,5","53153,3","219668,24"
2025,3,S,PASTAZA,MERA,"32098,26","4130,21",0,0,0,"57388,72","7577,7","714,74","1911,95","36228,47","67593,11"
2025,3,L,GUAYAS,NARANJITO,"27385,56","4135,47",0,0,0,"7099,24","1833,97",0,500,"31521,03","9433,21"
2025,3,C,MANABI,JAMA,"44246,7","4154,23",0,0,0,"27073,36","22722,78",0,25,"48400,93","49821,14"
2025,3,S,GALAPAGOS,ISABELA,"15934,71","4156,3",0,0,0,"8622,03","1842,94",0,0,"20091,01","10464,97"
2025,3,E,AZUAY,SEVILLA DE ORO,"7961,94",4200,0,0,0,"1021,53",0,0,"2813,91","12161,94","3835,44"
2025,3,P,SUCUMBIOS,CUYABENO,0,4202,0,0,0,"11,17","77,36",0,0,4202,"88,53"
2025,3,D,EL ORO,ARENILLAS,"1087,91","4220,7",0,0,0,"3542,63","789,03",0,0,"5308,61","4331,66"
2025,3,E,MORONA SANTIAGO,SANTIAGO,"32,12","4241,05",0,0,0,"3344,72","71,36",0,0,"4273,17","3416,08"
2025,3,T,GUAYAS,PLAYAS,"402,2","4250,6",0,0,0,"220,48","2100,2",0,0,"4652,8","2320,68"
